Time,Thrust,T_cc,p_cc,OF,T_tank,p_tank,x_tank
[s],[N],[K],[Pa],[-],[K],[Pa],[-]
4.99,2673.37930398029,2808.62574481165,1555869.61372368,5.13234801787332,286.122105263164,4294644.21052689,0.257021151769685
4.991,2673.32881140821,2808.59155659989,1555850.91223657,5.13235020270571,286.122105263164,4294644.21052689,0.257046335301752
4.992,2673.2994746976,2808.56546518788,1555841.98268048,5.13235124589389,286.122105263164,4294644.21052689,0.257071524466137
4.993,2673.28600990949,2808.54852727861,1555840.3851203,5.13205314597708,286.112105263164,4293636.21052689,0.257192655729051
4.994,2673.25377466483,2808.61253161838,1555830.70025963,5.13205427831626,286.112105263164,4293636.21052689,0.257217865546603
4.995,2673.1726490325,2808.61327004998,1555796.38217017,5.13205829059984,286.112105263164,4293636.21052689,0.257243080993242
4.996,2673.08350864399,2808.58480253093,1555759.77101624,5.13206257074339,286.112105263164,4293636.21052689,0.257268302099162
4.997,2673.01097668087,2808.54735933252,1555730.90234683,5.13206594555782,286.112105263164,4293636.21052689,0.257293528868902
4.998,2672.96158461635,2808.51308110697,1555712.69959066,5.13206807342549,286.112105263164,4293636.21052689,0.257318761295467
4.999,2672.93322159543,2808.48720339461,1555704.20970007,5.1320690658573,286.112105263164,4293636.21052689,0.257343999368495
5,2672.92047509172,2808.47056562089,1555702.93338154,5.13206921505235,286.112105263164,4293636.21052689,0.25736924307871
5.001,2672.91757447361,2808.46176527613,1555706.20202884,5.13177040606589,286.102105263164,4292628.21052689,0.257490361432138
5.002,2672.89093703551,2808.53167026744,1555699.08497452,5.1317712386973,286.102105263164,4292628.21052689,0.257515625807938
5.003,2672.81201421894,2808.53620996099,1555665.76962208,5.1317751361735,286.102105263164,4292628.21052689,0.257540895826457
5.004,2672.72300081511,2808.5098036039,1555629.19801725,5.13177941436119,286.102105263164,4292628.21052689,0.257566171519779
5.005,2672.64956061893,2808.47319696874,1555599.8913357,5.13178284251696,286.102105263164,4292628.21052689,0.257591452893569
5.006,2672.59893599372,2808.43901166092,1555581.10223478,5.13178504029537,286.102105263164,4292628.21052689,0.257616739941363
5.007,2672.56942432281,2808.41285688481,1555572.06614063,5.13178609723308,286.102105263164,4292628.21052689,0.257642032652942
5.008,2672.55579362001,2808.39582196503,1555570.36688826,5.13178629599032,286.102105263164,4292628.21052689,0.257667331018959
5.009,2672.55230831454,2808.38664634705,1555573.3517486,5.13148737938768,286.092105263164,4291620.21052689,0.257788436542012
5.01,2672.5253620341,2808.45623391402,1555566.07700543,5.1314882309956,286.092105263164,4291620.21052689,0.257813755601282
5.011,2672.44638781322,2808.46064328826,1555532.72742564,5.13149213489743,286.092105263164,4291620.21052689,0.257839080320091
5.012,2672.35741182416,2808.43419896414,1555496.1585227,5.1314964154241,286.092105263164,4291620.21052689,0.257864410730473
5.013,2672.28400436226,2808.39758838909,1555466.85243092,5.13149984563859,286.092105263164,4291620.21052689,0.257889746838067
5.014,2672.233381283,2808.36339885211,1555448.05008416,5.13150204633143,286.092105263164,4291620.21052689,0.257915088636397
5.015,2672.20384546271,2808.33722776603,1555438.98932152,5.13150310681235,286.092105263164,4291620.21052689,0.25794043611523
5.016,2672.19017995924,2808.3201658556,1555437.26080306,5.13120460129169,286.082105263164,4290612.21052689,0.258061527574579
5.017,2672.15783659642,2808.38396435857,1555427.48319311,5.13120574659764,286.082105263164,4290612.21052689,0.258086895783545
5.018,2672.07686079632,2808.38476630539,1555393.20405932,5.13120976176826,286.082105263164,4290612.21052689,0.258112269669743
5.019,2671.98784512166,2808.35641211745,1555356.60836708,5.13121404804863,286.082105263164,4290612.21052689,0.258137649263472
5.02,2671.91529430751,2808.31903421971,1555327.68895626,5.13121743507262,286.082105263164,4290612.21052689,0.258163034569341
5.021,2671.86575896225,2808.28473742019,1555309.37965163,5.13121957936983,286.082105263164,4290612.21052689,0.258188425580377
