Time,Thrust,T_cc,p_cc,OF,T_tank,p_tank,x_tank
[s],[N],[K],[Pa],[-],[K],[Pa],[-]
0.111,3941.9572405182,2994.13292157082,2028603.10665584,6.06201096900728,292.042105263158,4926955.78947372,0.99290042675887
0.112,3941.85528817802,2994.08278226693,2028656.32404233,6.0616620569464,292.032105263158,4925835.78947372,0.993240918315219
0.113,3941.7814386878,2994.28378428146,2028728.66671929,6.06165055287345,292.032105263158,4925835.78947372,0.993633835895229
0.114,3941.45107280464,2994.16163037835,2028645.16558806,6.0616638312902,292.032105263158,4925835.78947372,0.994027076678767
0.115,3941.34417388351,2994.10446564704,2028697.12245277,6.06131490001338,292.022105263158,4924715.78947372,0.994368244229089
0.116,3941.27887132246,2994.30630046481,2028773.38728772,6.06130276263887,292.022105263158,4924715.78947372,0.994762079703083
0.117,3940.95514861498,2994.18789543805,2028692.3057737,6.06131566653692,292.022105263158,4924715.78947372,0.995156239419721
0.118,3940.84723546454,2994.13175827273,2028743.15179666,6.06096669167098,292.012105263158,4923595.78947372,0.995498085524828
0.119,3940.77870688186,2994.33234216358,2028817.64457639,6.06095482689896,292.012105263158,4923595.78947372,0.995892841910263
0.12,3940.45419939585,2994.21320731689,2028736.14289409,6.06096780794936,292.012105263158,4923595.78947372,0.996287923700163
0.121,3940.34671068653,2994.15681105232,2028786.94159404,6.06061862047569,292.002105263158,4922475.78947372,0.996630451106747
0.122,3940.27884644131,2994.35743946454,2028861.40076789,6.06060675165499,292.002105263158,4922475.78947372,0.997026131590026
0.123,3939.95483431893,2994.23875933317,2028779.87152099,6.06061974738907,292.002105263158,4922475.78947372,0.997422138608829
0.124,3939.8467272555,2994.18212835315,2028830.0708558,6.06027043519112,291.992105263158,4921355.78947372,0.997765350010523
0.125,3939.77846662165,2994.38230494087,2028904.05833116,6.06025863222076,291.992105263158,4921355.78947372,0.998161957760113
0.126,3939.45487737835,2994.2638247839,2028822.52430257,6.06027163900416,291.992105263158,4921355.78947372,0.998558893190655
0.127,3939.34657443849,2994.2070497396,2028872.3260577,6.05992216995292,291.982105263158,4920235.78947373,0.99890279131427
0.128,3939.27815356719,2994.40692825166,2028945.93098146,6.05991041872172,291.982105263158,4920235.78947373,0.999300329517928
0.129,3938.95492035134,2994.2886832922,2028864.34953758,6.05992344336001,291.982105263158,4920235.78947373,0.999698196551403
0.13,3938.84629005139,2994.23171762922,2028913.69714719,6.05957382649553,291.972105263158,4919115.78947373,1.00004278413177
